build,level,n,melee_defense_base_mean,magic_defense_base_mean,missile_defense_base_mean,missile_weapons_base_mean,light_weapons_base_mean,heavy_weapons_base_mean,finesse_weapons_base_mean,two_handed_combat_base_mean,war_magic_base_mean,void_magic_base_mean,life_magic_base_mean,fletching_base_mean,melee_defense_base_min,magic_defense_base_min,missile_defense_base_min,missile_weapons_base_min,light_weapons_base_min,heavy_weapons_base_min,finesse_weapons_base_min,two_handed_combat_base_min,war_magic_base_min,void_magic_base_min,life_magic_base_min,fletching_base_min,melee_defense_base_max,magic_defense_base_max,missile_defense_base_max,missile_weapons_base_max,light_weapons_base_max,heavy_weapons_base_max,finesse_weapons_base_max,two_handed_combat_base_max,war_magic_base_max,void_magic_base_max,life_magic_base_max,fletching_base_max
NA,243,4,406,276,102,256,166,166,170,166,92,0,246,308,399,268,98,145,163,163,163,163,0,0,0,0,429,282,116,381,177,177,193,177,366,0,338,429
NA,244,5,335,239,88,317,158,158,146,158,0,0,127,307,77,26,46,60,137,137,77,137,0,0,0,0,399,306,98,381,163,163,163,163,0,0,331,399
NA,245,1,399,306,98,381,163,163,163,163,0,0,0,399,399,306,98,381,163,163,163,163,0,0,0,399,399,306,98,381,163,163,163,163,0,0,0,399
NA,246,4,392,279,98,308,166,166,164,166,94,0,248,300,360,265,86,145,163,163,143,163,0,0,0,0,423,288,112,381,173,173,187,173,376,0,348,419
NA,247,4,415,284,112,263,172,230,245,172,0,0,330,100,397,272,102,145,163,163,170,163,0,0,320,0,429,306,116,381,193,429,429,193,0,0,336,399
NA,248,2,414,276,107,381,163,163,178,163,0,0,331,399,399,274,98,381,163,163,163,163,0,0,331,399,429,278,116,381,163,163,193,163,0,0,331,399
NA,250,2,414,276,107,263,163,163,296,163,0,0,326,200,399,273,98,145,163,163,163,163,0,0,322,0,429,278,116,381,163,163,429,163,0,0,331,399
NA,251,3,338,208,109,214,166,166,260,166,0,0,215,269,180,76,102,145,163,163,170,163,0,0,0,0,429,288,116,353,173,173,429,173,0,0,376,405
NA,252,1,27,36,16,5,110,100,27,100,0,0,0,0,27,36,16,5,110,100,27,100,0,0,0,0,27,36,16,5,110,100,27,100,0,0,0,0
NA,253,4,398,248,104,254,159,159,282,159,0,0,245,100,336,142,88,110,132,132,163,132,0,0,74,0,429,306,116,381,177,177,429,177,0,0,331,399
NA,254,4,414,247,159,315,166,225,237,225,0,0,323,196,399,146,98,145,160,160,163,160,0,0,308,0,429,300,324,381,177,413,429,413,0,0,331,399
NA,255,4,402,244,106,190,158,158,354,158,0,0,294,78,321,199,78,145,130,130,130,130,0,0,235,0,429,278,116,327,177,177,429,177,0,0,331,313
NA,256,2,281,174,98,122,163,163,281,163,0,0,331,0,133,70,80,100,163,163,133,163,0,0,331,0,429,278,116,145,163,163,429,163,0,0,331,0
NA,257,6,358,262,137,298,168,168,171,168,0,0,272,332,150,218,98,145,163,163,150,163,0,0,0,0,429,278,298,381,193,193,193,193,0,0,331,429
NA,258,2,414,274,107,367,168,168,178,168,0,0,324,406,399,271,98,353,163,163,163,163,0,0,318,399,429,278,116,381,173,173,193,173,0,0,331,413
NA,259,1,416,278,108,381,163,163,180,163,0,0,331,385,416,278,108,381,163,163,180,163,0,0,331,385,416,278,108,381,163,163,180,163,0,0,331,385
NA,260,2,296,176,107,263,178,178,178,178,0,0,331,414,163,73,98,145,163,163,163,163,0,0,331,399,429,278,116,381,193,193,193,193,0,0,331,429
NA,261,2,400,292,107,263,163,163,296,163,0,0,345,200,399,278,98,145,163,163,163,163,0,0,331,0,401,306,116,381,163,163,429,163,0,0,359,399
NA,262,3,415,278,107,381,163,163,179,163,0,0,331,390,399,278,98,381,163,163,163,163,0,0,331,371,429,278,116,381,163,163,193,163,0,0,331,399
NA,263,3,414,251,185,224,174,174,266,174,0,0,302,133,385,210,115,145,163,163,192,163,0,0,268,0,429,278,324,381,188,188,413,188,0,0,331,399
NA,264,4,268,250,94,248,170,170,157,229,0,0,333,192,147,160,88,120,163,163,147,163,0,0,329,0,399,284,103,381,180,180,172,411,0,0,341,388
NA,265,2,414,292,107,263,163,163,296,163,0,0,322,200,399,278,98,145,163,163,163,163,0,0,313,0,429,306,116,381,163,163,429,163,0,0,331,399
NA,266,1,399,278,98,381,163,163,163,163,0,0,331,399,399,278,98,381,163,163,163,163,0,0,331,399,399,278,98,381,163,163,163,163,0,0,331,399
NA,267,1,89,59,53,44,109,109,89,109,0,0,181,0,89,59,53,44,109,109,89,109,0,0,181,0,89,59,53,44,109,109,89,109,0,0,181,0
NA,268,2,390,234,198,337,172,172,174,172,0,0,291,347,350,191,116,293,163,163,154,163,0,0,251,295,429,278,281,381,180,180,193,180,0,0,331,399
NA,269,6,417,267,181,224,166,206,303,166,0,0,271,134,401,239,102,145,163,163,170,163,0,0,0,0,429,299,324,381,182,418,429,182,0,0,336,406
NA,270,4,332,222,98,182,210,152,222,152,0,0,249,100,104,55,62,55,103,103,104,103,0,0,0,0,429,279,116,381,413,177,429,177,0,0,333,399
NA,271,4,406,291,102,252,156,156,229,156,94,0,341,203,384,281,89,100,133,133,148,133,0,0,336,0,429,313,116,381,163,163,429,163,376,0,348,406
NA,272,4,332,220,93,230,150,150,155,150,90,0,286,200,100,45,60,40,123,123,100,123,0,0,150,0,429,279,116,381,163,163,193,163,361,0,333,399
NA,273,3,410,288,234,302,166,166,262,166,0,0,332,266,399,278,98,145,163,163,163,163,0,0,331,0,429,308,324,381,173,173,429,173,0,0,334,399
NA,274,6,344,268,108,232,146,146,156,146,125,0,282,214,90,197,54,50,120,120,90,120,0,0,0,0,406,288,202,381,163,163,193,163,376,0,348,399
NA,275,436,409,281,129,214,166,167,202,163,108,96,326,128,37,8,22,5,42,42,37,42,0,0,0,0,429,318,324,381,429,429,429,423,381,379,381,429
